samb01,samb02,samb03,samb04,samb05,samb06,samb07,samb08,samb09,samb10,samb11,samb12,samb13,samb14,samb15,samb16,samb17,samb18,samb19,gender,age,id,semester,ethnic,SAmb_tot
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,NA,2458,49,1,4
0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,NA,2459,49,2,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2461,49,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2466,49,2,0
1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,NA,2467,49,1,14
0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,NA,2468,49,1,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2469,49,1,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,2470,49,1,2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2471,49,1,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2472,49,1,3
1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,NA,2473,49,1,14
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2474,49,1,2
0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,NA,2475,49,2,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2476,49,1,0
1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,NA,2477,49,1,11
0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,NA,2478,49,1,11
0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,NA,2480,49,1,11
0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,NA,2481,49,4,11
0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,NA,2482,49,1,8
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,NA,2483,49,2,4
0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,NA,2484,49,1,5
0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,NA,2488,49,1,7
0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,NA,2489,49,5,7
0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,2490,49,2,5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2491,49,1,1
0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,NA,2492,49,2,8
0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,NA,2493,49,1,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2494,49,1,0
0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2800,49,2,17
0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,NA,2801,49,1,8
0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,NA,2900,49,1,7
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2901,49,1,3
1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,NA,2902,49,1,11
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,NA,2903,49,1,4
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,NA,2904,49,1,5
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2905,49,1,4
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,NA,2906,49,1,15
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,2907,49,1,2
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2908,49,1,4
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,NA,2909,49,1,5
0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,NA,2910,49,1,8
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,NA,2911,49,1,5
0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,NA,2912,49,2,14
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,NA,2913,49,1,5
0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,NA,2914,49,2,9
1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,NA,2915,49,1,8
0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,2917,49,1,4
0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,NA,2918,49,1,5
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NA,2919,49,1,3
0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,NA,2920,49,2,7
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,2921,49,1,3
0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,NA,2923,49,1,6
0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,NA,2924,49,1,17
0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,NA,2925,49,1,10
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,NA,2926,49,2,4
0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,NA,2927,49,1,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,2928,49,1,2
0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,NA,2929,49,2,6
0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,NA,2930,49,1,5
0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,NA,2931,49,1,6
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2932,49,1,2
0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,NA,2933,49,2,7
0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,NA,2934,49,2,8
0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,NA,2935,49,1,10
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,NA,2936,49,2,6
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,NA,2937,49,1,6
1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,NA,2938,49,2,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2939,49,1,1
0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,NA,2943,49,1,11
1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,NA,2946,49,1,11
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,NA,2947,49,1,7
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2948,49,1,4
0,0,0,1,0,0,1,1,0,0,0,0,1,0,NA,1,0,0,0,1,NA,2949,49,2,5
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2951,49,1,3
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,NA,1000,51,1,4
0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,1002,51,1,5
1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,NA,1003,51,1,10
0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,NA,1004,51,2,6
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1005,51,1,4
0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,NA,1006,51,1,7
0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,NA,1007,51,1,7
1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,NA,1008,51,1,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1009,51,1,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,1010,51,1,3
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1011,51,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1012,51,2,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,1013,51,1,2
1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,NA,1014,51,1,8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,1016,51,1,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,1017,51,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1018,51,2,0
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,1019,51,1,4
0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,NA,1021,51,1,7
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,NA,1022,51,2,5
0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,NA,1023,51,2,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1024,51,6,1
1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,NA,1025,51,1,12
0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,NA,1026,51,2,9
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,1027,51,1,3
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,NA,1028,51,2,9
1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,NA,1031,51,2,12
0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1032,51,6,7
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,NA,1033,51,1,6
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,1034,51,1,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1035,51,1,2
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,NA,1037,51,1,6
0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,NA,1039,51,2,9
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,1040,51,1,4
0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,NA,1041,51,2,5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1043,51,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,NA,1045,51,1,16
0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,NA,1046,51,1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1047,51,1,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,1048,51,1,2
0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,NA,1050,51,1,7
1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,NA,1051,51,2,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1052,51,1,0
0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,NA,1053,51,1,8
0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,NA,1054,51,1,7
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,1055,51,1,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1056,51,1,2
1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,NA,1057,51,1,8
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,1058,51,1,2
0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,NA,1901,51,4,8
0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,NA,1902,51,1,8
0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,NA,1903,51,1,7
0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,NA,1906,51,1,4
0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,NA,1908,51,1,8
0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,NA,1909,51,1,11
0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,NA,1910,51,1,12
1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,NA,1911,51,1,15
0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,NA,1914,51,1,10
1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,NA,1915,51,1,10
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,1916,51,1,4
0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,NA,1917,51,1,8
0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,NA,1918,51,2,10
0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,NA,1919,51,2,11
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,NA,1920,51,1,6
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,NA,1922,51,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1923,51,1,0
0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,NA,1924,51,1,5
1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1925,51,1,6
0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,NA,1926,51,2,6
0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,NA,1928,51,1,10
1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,NA,1929,51,1,9
0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,1930,51,NA,4
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,1931,51,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1932,51,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1933,51,1,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,NA,1934,51,1,6
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,NA,1935,51,1,5
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1936,51,1,2
1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,NA,1937,51,3,8
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1938,51,1,2
1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,NA,2000,51,3,15
0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,NA,2001,51,1,8
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2002,51,1,2
0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,NA,2003,51,1,10
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2004,51,1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2005,51,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2006,51,1,1
0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,2007,51,1,4
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,2008,51,1,3
0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,NA,2009,51,2,4
0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,NA,2010,51,1,7
0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,NA,2011,51,1,12
0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,NA,2012,51,1,7
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,NA,2013,51,1,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2014,51,1,2
0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,NA,2015,51,2,6
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,2016,51,1,5
0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,NA,2017,51,1,9
0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,NA,2018,51,1,6
0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,NA,2019,51,1,12
0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,NA,2020,51,2,10
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,NA,2021,51,1,5
0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,NA,2022,51,3,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2024,51,1,0
1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,NA,2026,51,6,11
0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,NA,2027,51,1,9
1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,NA,2028,51,2,14
0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,NA,2029,51,2,14
0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,NA,2030,51,1,10
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2031,51,1,3
1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,NA,2032,51,1,13
0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,NA,2033,51,1,9
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,2034,51,1,2
1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,NA,2035,51,1,13
1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,NA,2036,51,1,12
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,NA,2037,51,1,5
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,NA,2038,51,3,3
0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,NA,2039,51,2,13
0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,NA,2040,51,1,5
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,2041,51,1,2
0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,NA,2042,51,1,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2043,51,2,1
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,NA,2044,51,1,17
0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,NA,2045,51,1,8
0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,NA,2046,51,2,12
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,2047,51,NA,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2048,51,1,0
0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,NA,2049,51,2,6
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2050,51,2,3
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,NA,2051,51,1,4
0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,NA,2052,51,1,9
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,NA,2053,51,3,3
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,NA,2054,51,1,15
0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,NA,2055,51,6,13
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,NA,2056,51,1,3
0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,NA,2057,51,1,6
0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,NA,2058,51,4,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2059,51,1,0
1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,NA,2060,51,1,12
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2061,51,1,2
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,NA,2062,51,1,3
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,NA,2063,51,1,5
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,2064,51,1,4
0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,NA,2065,51,1,8
0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,NA,2066,51,1,11
0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,NA,2067,51,1,8
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,NA,2068,51,1,17
0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,NA,2069,51,1,6
1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,NA,2070,51,1,14
0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,NA,2071,51,1,11
0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,NA,2072,51,NA,10
1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,NA,2074,51,1,7
0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,NA,2075,51,1,7
1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,NA,2076,51,1,14
0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,NA,2077,51,2,7
0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,NA,2078,51,2,16
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2079,51,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2080,51,1,0
1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,NA,2081,51,1,7
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,NA,2082,51,2,6
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2084,51,1,3
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,NA,2085,51,1,6
0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,NA,2087,51,1,12
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,2088,51,1,1
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,NA,2089,51,1,15
0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,NA,2090,51,2,6
0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,NA,2091,51,1,5
0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,NA,2092,51,1,7
0,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,2093,51,1,17
1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,2094,51,2,6
0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,NA,2097,51,1,13
0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,NA,2098,51,4,11
0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,NA,2099,51,1,10
0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,NA,2100,51,1,9
0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,NA,2101,51,1,7
0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,NA,2102,51,3,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2103,51,1,0
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,NA,2104,51,1,3
0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,NA,2105,51,1,11
0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,NA,2106,51,1,8
0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,NA,2107,51,1,7
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2108,51,2,2
1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,NA,2109,51,1,13
0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,NA,2110,51,1,7
0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,NA,2111,51,1,6
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2112,51,2,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,2114,51,2,2
0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,NA,2115,51,3,7
0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,NA,2116,51,2,10
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,NA,2117,51,2,5
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,2119,51,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2120,51,1,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,NA,2121,51,2,3
